,atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday,day,year,month,hour,dp_reg,dp_cas
2490,36.365,169,394,2011-06-11 16:00:00,0,46,225,2,32.8,2,12.998,0,5,2011,6,17,3,3
2491,34.09,147,337,2011-06-11 17:00:00,0,58,190,2,30.34,2,11.0014,0,5,2011,6,18,7,3
2492,34.09,131,286,2011-06-11 18:00:00,0,62,155,2,29.52,2,8.9981,0,5,2011,6,19,7,3
2493,32.575,97,264,2011-06-11 19:00:00,0,65,167,2,28.7,1,12.998,0,5,2011,6,20,6,4
2494,31.82,95,275,2011-06-11 20:00:00,0,74,180,2,27.88,1,16.9979,0,5,2011,6,21,6,4
2495,31.06,76,220,2011-06-11 21:00:00,0,74,144,2,27.06,1,15.0013,0,5,2011,6,22,2,4
2496,30.305,53,190,2011-06-11 22:00:00,0,78,137,2,27.06,1,15.0013,0,5,2011,6,23,2,4
2497,31.06,24,131,2011-06-11 23:00:00,0,74,107,2,27.06,1,7.0015,0,5,2011,6,24,2,4
2498,30.305,19,119,2011-06-12 00:00:00,0,78,100,2,27.06,1,15.0013,0,6,2011,6,1,1,1
2499,28.79,19,93,2011-06-12 01:00:00,0,83,74,2,26.24,1,7.0015,0,6,2011,6,2,1,1
2500,28.79,9,66,2011-06-12 02:00:00,0,89,57,2,26.24,1,16.9979,0,6,2011,6,3,1,1
2501,28.79,8,28,2011-06-12 03:00:00,0,89,20,2,26.24,1,19.0012,0,6,2011,6,4,1,1
2502,28.03,8,14,2011-06-12 04:00:00,0,88,6,2,25.42,1,11.0014,0,6,2011,6,5,1,1
2503,28.03,5,10,2011-06-12 05:00:00,0,88,5,2,25.42,1,15.0013,0,6,2011,6,6,1,1
2504,28.03,5,14,2011-06-12 06:00:00,0,88,9,2,25.42,1,7.0015,0,6,2011,6,7,1,1
2505,29.545,7,34,2011-06-12 07:00:00,0,78,27,2,26.24,1,7.0015,0,6,2011,6,8,4,1
2506,33.335,28,92,2011-06-12 08:00:00,0,74,64,2,28.7,1,0.0,0,6,2011,6,9,5,2
2507,34.09,75,182,2011-06-12 09:00:00,0,66,107,2,29.52,1,0.0,0,6,2011,6,10,3,3
2508,35.605,120,311,2011-06-12 10:00:00,0,58,191,2,31.16,1,6.0032,0,6,2011,6,11,3,3
2509,36.365,131,367,2011-06-12 11:00:00,0,55,236,2,31.98,1,7.0015,0,6,2011,6,12,3,3
2510,37.88,176,420,2011-06-12 12:00:00,0,46,244,2,33.62,1,0.0,0,6,2011,6,13,3,3
2511,37.12,109,373,2011-06-12 13:00:00,0,59,264,2,31.98,1,19.0012,0,6,2011,6,14,3,3
2512,39.395,96,315,2011-06-12 14:00:00,0,56,219,2,33.62,1,16.9979,0,6,2011,6,15,3,3
2513,38.635,142,360,2011-06-12 15:00:00,0,59,218,2,32.8,1,19.9995,0,6,2011,6,16,3,3
2514,31.82,115,350,2011-06-12 16:00:00,0,83,235,2,27.88,3,19.0012,0,6,2011,6,17,3,3
2515,31.82,94,252,2011-06-12 17:00:00,0,83,158,2,27.88,3,19.0012,0,6,2011,6,18,7,3
2516,33.335,69,256,2011-06-12 18:00:00,0,74,187,2,28.7,1,11.0014,0,6,2011,6,19,7,3
2517,33.335,67,223,2011-06-12 19:00:00,0,74,156,2,28.7,1,7.0015,0,6,2011,6,20,6,4
2518,30.305,62,206,2011-06-12 20:00:00,0,83,144,2,27.06,1,11.0014,0,6,2011,6,21,6,4
2519,30.305,39,140,2011-06-12 21:00:00,0,83,101,2,27.06,1,7.0015,0,6,2011,6,22,2,4
2520,28.79,31,128,2011-06-12 22:00:00,0,83,97,2,26.24,1,8.9981,0,6,2011,6,23,2,4
2521,29.545,33,107,2011-06-12 23:00:00,0,78,74,2,26.24,1,12.998,0,6,2011,6,24,2,4
2522,29.545,8,28,2011-06-13 00:00:00,0,78,20,2,26.24,1,8.9981,1,0,2011,6,1,1,1
2523,30.305,6,16,2011-06-13 01:00:00,0,73,10,2,26.24,1,15.0013,1,0,2011,6,2,1,1
2524,29.545,2,10,2011-06-13 02:00:00,0,73,8,2,25.42,1,19.0012,1,0,2011,6,3,1,1
2525,30.305,1,7,2011-06-13 03:00:00,0,60,6,2,24.6,1,32.9975,1,0,2011,6,4,1,1
2526,26.515,1,4,2011-06-13 04:00:00,0,64,3,2,22.96,1,19.9995,1,0,2011,6,5,1,1
2527,25.76,2,29,2011-06-13 05:00:00,0,64,27,2,22.14,1,26.0027,1,0,2011,6,6,1,1
2528,25.76,7,105,2011-06-13 06:00:00,0,64,98,2,22.14,1,27.9993,1,0,2011,6,7,1,1
2529,26.515,26,328,2011-06-13 07:00:00,0,56,302,2,22.96,1,23.9994,1,0,2011,6,8,4,1
2530,27.275,44,476,2011-06-13 08:00:00,0,49,432,2,23.78,1,30.0026,1,0,2011,6,9,5,2
2531,31.06,35,224,2011-06-13 09:00:00,0,46,189,2,25.42,1,23.9994,1,0,2011,6,10,3,3
2532,31.06,38,118,2011-06-13 10:00:00,0,41,80,2,26.24,1,22.0028,1,0,2011,6,11,3,3
2533,31.06,53,159,2011-06-13 11:00:00,0,41,106,2,27.06,1,19.9995,1,0,2011,6,12,3,3
2534,31.06,35,196,2011-06-13 12:00:00,0,41,161,2,27.06,1,19.0012,1,0,2011,6,13,3,3
2535,31.82,53,227,2011-06-13 13:00:00,0,37,174,2,28.7,1,0.0,1,0,2011,6,14,3,3
2536,31.82,55,200,2011-06-13 14:00:00,0,34,145,2,28.7,1,16.9979,1,0,2011,6,15,3,3
2537,31.82,58,185,2011-06-13 15:00:00,0,37,127,2,28.7,1,30.0026,1,0,2011,6,16,3,3
2538,31.82,64,326,2011-06-13 16:00:00,0,37,262,2,28.7,1,27.9993,1,0,2011,6,17,3,3
2539,31.82,72,601,2011-06-13 17:00:00,0,39,529,2,28.7,1,22.0028,1,0,2011,6,18,7,3
2540,31.82,76,586,2011-06-13 18:00:00,0,37,510,2,28.7,1,23.9994,1,0,2011,6,19,7,3
2541,31.06,75,423,2011-06-13 19:00:00,0,39,348,2,27.06,1,19.0012,1,0,2011,6,20,6,4
2542,31.06,78,331,2011-06-13 20:00:00,0,44,253,2,26.24,1,16.9979,1,0,2011,6,21,6,4
2543,31.06,40,218,2011-06-13 21:00:00,0,41,178,2,26.24,1,16.9979,1,0,2011,6,22,2,4
2544,31.06,20,134,2011-06-13 22:00:00,0,46,114,2,25.42,1,15.0013,1,0,2011,6,23,2,4
2545,31.06,14,89,2011-06-13 23:00:00,0,46,75,2,25.42,1,12.998,1,0,2011,6,24,2,4
2546,31.06,13,31,2011-06-14 00:00:00,0,49,18,2,24.6,1,12.998,1,1,2011,6,1,1,1
2547,31.06,3,13,2011-06-14 01:00:00,0,49,10,2,24.6,1,16.9979,1,1,2011,6,2,1,1
2548,31.06,2,10,2011-06-14 02:00:00,0,49,8,2,24.6,1,19.0012,1,1,2011,6,3,1,1
2549,27.275,1,2,2011-06-14 03:00:00,0,53,1,2,23.78,1,22.0028,1,1,2011,6,4,1,1
2550,25.76,0,3,2011-06-14 04:00:00,0,60,3,2,22.14,1,16.9979,1,1,2011,6,5,1,1
2551,25.76,3,26,2011-06-14 05:00:00,0,56,23,2,22.14,1,22.0028,1,1,2011,6,6,1,1
2552,25.76,6,113,2011-06-14 06:00:00,0,56,107,2,22.14,1,19.9995,1,1,2011,6,7,1,1
2553,26.515,19,365,2011-06-14 07:00:00,0,52,346,2,22.96,1,27.9993,1,1,2011,6,8,4,1
2554,27.275,45,486,2011-06-14 08:00:00,0,49,441,2,23.78,1,26.0027,1,1,2011,6,9,5,2
2555,31.06,19,193,2011-06-14 09:00:00,0,46,174,2,25.42,1,12.998,1,1,2011,6,10,3,3
2556,31.06,33,130,2011-06-14 10:00:00,0,46,97,2,25.42,1,15.0013,1,1,2011,6,11,3,3
2557,31.06,40,143,2011-06-14 11:00:00,0,41,103,2,26.24,1,19.0012,1,1,2011,6,12,3,3
2558,31.06,30,169,2011-06-14 12:00:00,0,41,139,2,26.24,1,23.9994,1,1,2011,6,13,3,3
2559,31.06,33,209,2011-06-14 13:00:00,0,44,176,2,26.24,1,15.0013,1,1,2011,6,14,3,3
2560,31.06,41,159,2011-06-14 14:00:00,0,47,118,2,26.24,2,12.998,1,1,2011,6,15,3,3
2561,31.06,42,178,2011-06-14 15:00:00,0,47,136,2,26.24,1,11.0014,1,1,2011,6,16,3,3
2562,31.82,51,330,2011-06-14 16:00:00,0,41,279,2,27.88,1,12.998,1,1,2011,6,17,3,3
2563,31.06,85,569,2011-06-14 17:00:00,0,50,484,2,26.24,3,19.0012,1,1,2011,6,18,7,3
2564,31.06,65,538,2011-06-14 18:00:00,0,51,473,2,25.42,1,22.0028,1,1,2011,6,19,7,3
2565,31.06,51,386,2011-06-14 19:00:00,0,50,335,2,26.24,1,23.9994,1,1,2011,6,20,6,4
2566,31.06,60,297,2011-06-14 20:00:00,0,56,237,2,24.6,1,11.0014,1,1,2011,6,21,6,4
2567,31.06,37,243,2011-06-14 21:00:00,0,56,206,2,24.6,1,19.9995,1,1,2011,6,22,2,4
2568,27.275,29,188,2011-06-14 22:00:00,0,60,159,2,23.78,1,15.0013,1,1,2011,6,23,2,4
2569,26.515,19,110,2011-06-14 23:00:00,0,68,91,2,22.96,1,15.0013,1,1,2011,6,24,2,4
2570,26.515,8,52,2011-06-15 00:00:00,0,64,44,2,22.96,1,23.9994,1,2,2011,6,1,1,1
2571,25.76,0,14,2011-06-15 01:00:00,0,64,14,2,22.14,1,19.0012,1,2,2011,6,2,1,1
2572,25.0,0,9,2011-06-15 02:00:00,0,63,9,2,21.32,1,15.0013,1,2,2011,6,3,1,1
2573,24.24,0,1,2011-06-15 03:00:00,0,68,1,2,20.5,1,16.9979,1,2,2011,6,4,1,1
2574,24.24,0,4,2011-06-15 04:00:00,0,63,4,2,20.5,1,19.0012,1,2,2011,6,5,1,1
2575,23.485,1,21,2011-06-15 05:00:00,0,67,20,2,19.68,1,19.0012,1,2,2011,6,6,1,1
2576,24.24,11,121,2011-06-15 06:00:00,0,63,110,2,20.5,1,16.9979,1,2,2011,6,7,1,1
2577,25.76,22,370,2011-06-15 07:00:00,0,60,348,2,22.14,1,8.9981,1,2,2011,6,8,4,1
2578,27.275,53,498,2011-06-15 08:00:00,0,53,445,2,23.78,1,8.9981,1,2,2011,6,9,5,2
2579,31.06,22,207,2011-06-15 09:00:00,0,49,185,2,24.6,1,0.0,1,2,2011,6,10,3,3
2580,31.06,27,135,2011-06-15 10:00:00,0,47,108,2,26.24,1,11.0014,1,2,2011,6,11,3,3
2581,31.82,49,164,2011-06-15 11:00:00,0,36,115,2,27.88,1,0.0,1,2,2011,6,12,3,3
2582,31.82,33,211,2011-06-15 12:00:00,0,34,178,2,28.7,1,15.0013,1,2,2011,6,13,3,3
2583,32.575,43,189,2011-06-15 13:00:00,0,28,146,2,30.34,1,19.0012,1,2,2011,6,14,3,3
2584,32.575,50,178,2011-06-15 14:00:00,0,28,128,2,30.34,1,0.0,1,2,2011,6,15,3,3
2585,33.335,33,164,2011-06-15 15:00:00,0,27,131,2,31.16,1,0.0,1,2,2011,6,16,3,3
2586,33.335,47,312,2011-06-15 16:00:00,0,27,265,2,31.16,1,8.9981,1,2,2011,6,17,3,3
2587,32.575,83,638,2011-06-15 17:00:00,0,28,555,2,30.34,1,7.0015,1,2,2011,6,18,7,3
2588,32.575,80,607,2011-06-15 18:00:00,0,32,527,2,29.52,1,8.9981,1,2,2011,6,19,7,3
2589,31.82,54,416,2011-06-15 19:00:00,0,37,362,2,28.7,1,19.0012,1,2,2011,6,20,6,4
2590,31.06,57,330,2011-06-15 20:00:00,0,44,273,2,27.06,1,11.0014,1,2,2011,6,21,6,4
2591,31.06,48,257,2011-06-15 21:00:00,0,47,209,2,26.24,1,15.0013,1,2,2011,6,22,2,4
2592,31.06,31,175,2011-06-15 22:00:00,0,50,144,2,25.42,1,7.0015,1,2,2011,6,23,2,4
2593,31.06,17,107,2011-06-15 23:00:00,0,53,90,2,25.42,1,0.0,1,2,2011,6,24,2,4
2594,31.06,9,47,2011-06-16 00:00:00,0,56,38,2,24.6,1,7.0015,1,3,2011,6,1,1,1
2595,27.275,4,17,2011-06-16 01:00:00,0,60,13,2,23.78,1,0.0,1,3,2011,6,2,1,1
2596,31.06,1,5,2011-06-16 02:00:00,0,56,4,2,24.6,1,6.0032,1,3,2011,6,3,1,1
2597,26.515,0,4,2011-06-16 03:00:00,0,73,4,2,22.96,2,6.0032,1,3,2011,6,4,1,1
2598,26.515,0,6,2011-06-16 04:00:00,0,68,6,2,22.96,2,7.0015,1,3,2011,6,5,1,1
2599,30.305,7,25,2011-06-16 05:00:00,0,64,18,2,24.6,1,12.998,1,3,2011,6,6,1,1
2600,27.275,8,112,2011-06-16 06:00:00,0,73,104,2,23.78,3,11.0014,1,3,2011,6,7,1,1
2601,26.515,16,188,2011-06-16 07:00:00,0,78,172,2,22.96,3,11.0014,1,3,2011,6,8,4,1
2602,29.545,24,388,2011-06-16 08:00:00,0,69,364,2,24.6,2,8.9981,1,3,2011,6,9,5,2
2603,30.305,29,261,2011-06-16 09:00:00,0,65,232,2,25.42,2,12.998,1,3,2011,6,10,3,3
2604,31.06,18,121,2011-06-16 10:00:00,0,61,103,2,27.06,2,16.9979,1,3,2011,6,11,3,3
2605,31.82,33,150,2011-06-16 11:00:00,0,61,117,2,27.88,2,19.9995,1,3,2011,6,12,3,3
2606,33.335,41,206,2011-06-16 12:00:00,0,54,165,2,29.52,1,26.0027,1,3,2011,6,13,3,3
2607,33.335,37,151,2011-06-16 13:00:00,0,54,114,2,29.52,2,16.9979,1,3,2011,6,14,3,3
2608,33.335,39,153,2011-06-16 14:00:00,0,54,114,2,29.52,2,22.0028,1,3,2011,6,15,3,3
2609,32.575,32,159,2011-06-16 15:00:00,0,61,127,2,28.7,2,19.9995,1,3,2011,6,16,3,3
2610,31.06,36,294,2011-06-16 16:00:00,0,69,258,2,27.06,3,12.998,1,3,2011,6,17,3,3
2611,29.545,42,272,2011-06-16 17:00:00,0,78,230,2,26.24,2,7.0015,1,3,2011,6,18,7,3
2612,28.79,26,325,2011-06-16 18:00:00,0,83,299,2,26.24,1,15.0013,1,3,2011,6,19,7,3
2613,28.79,58,327,2011-06-16 19:00:00,0,83,269,2,25.42,1,19.0012,1,3,2011,6,20,6,4
2614,28.79,25,201,2011-06-16 20:00:00,0,83,176,2,25.42,1,22.0028,1,3,2011,6,21,6,4
2615,28.79,34,188,2011-06-16 21:00:00,0,83,154,2,25.42,3,16.9979,1,3,2011,6,22,2,4
2616,28.79,24,151,2011-06-16 22:00:00,0,83,127,2,25.42,3,16.9979,1,3,2011,6,23,2,4
2617,28.03,2,16,2011-06-16 23:00:00,0,83,14,2,24.6,3,16.9979,1,3,2011,6,24,2,4
2618,26.515,3,24,2011-06-17 00:00:00,0,88,21,2,22.96,1,6.0032,1,4,2011,6,1,1,1
2619,26.515,4,23,2011-06-17 01:00:00,0,94,19,2,22.96,1,8.9981,1,4,2011,6,2,1,1
2620,26.515,2,13,2011-06-17 02:00:00,0,94,11,2,22.96,1,7.0015,1,4,2011,6,3,1,1
2621,26.515,1,6,2011-06-17 03:00:00,0,94,5,2,22.96,1,7.0015,1,4,2011,6,4,1,1
2622,25.76,1,6,2011-06-17 04:00:00,0,94,5,2,22.14,1,8.9981,1,4,2011,6,5,1,1
2623,25.76,1,13,2011-06-17 05:00:00,0,100,12,2,22.14,1,0.0,1,4,2011,6,6,1,1
2624,26.515,8,97,2011-06-17 06:00:00,0,94,89,2,22.96,1,0.0,1,4,2011,6,7,1,1
2625,28.03,25,250,2011-06-17 07:00:00,0,83,225,2,24.6,1,0.0,1,4,2011,6,8,4,1
2626,28.03,28,454,2011-06-17 08:00:00,0,83,426,2,24.6,2,0.0,1,4,2011,6,9,5,2
2627,32.575,28,224,2011-06-17 09:00:00,0,58,196,2,28.7,1,12.998,1,4,2011,6,10,3,3
2628,32.575,44,170,2011-06-17 10:00:00,0,58,126,2,28.7,1,12.998,1,4,2011,6,11,3,3
2629,31.82,43,181,2011-06-17 11:00:00,0,69,138,2,27.88,1,16.9979,1,4,2011,6,12,3,3
2630,32.575,49,243,2011-06-17 12:00:00,0,65,194,2,28.7,1,16.9979,1,4,2011,6,13,3,3
2631,34.09,48,204,2011-06-17 13:00:00,0,62,156,2,30.34,1,19.0012,1,4,2011,6,14,3,3
2632,34.85,73,215,2011-06-17 14:00:00,0,52,142,2,31.16,1,12.998,1,4,2011,6,15,3,3
2633,34.85,62,243,2011-06-17 15:00:00,0,43,181,2,31.98,1,15.0013,1,4,2011,6,16,3,3
2634,34.09,69,355,2011-06-17 16:00:00,0,45,286,2,31.16,1,11.0014,1,4,2011,6,17,3,3
2635,34.09,85,552,2011-06-17 17:00:00,0,40,467,2,31.16,3,12.998,1,4,2011,6,18,7,3
2636,34.09,62,450,2011-06-17 18:00:00,0,40,388,2,31.16,3,12.998,1,4,2011,6,19,7,3
2637,28.79,53,328,2011-06-17 19:00:00,0,83,275,2,26.24,3,16.9979,1,4,2011,6,20,6,4
2638,29.545,40,232,2011-06-17 20:00:00,0,78,192,2,26.24,1,7.0015,1,4,2011,6,21,6,4
2639,29.545,49,208,2011-06-17 21:00:00,0,78,159,2,26.24,1,6.0032,1,4,2011,6,22,2,4
2640,28.03,48,175,2011-06-17 22:00:00,0,88,127,2,25.42,1,8.9981,1,4,2011,6,23,2,4
2641,28.79,37,178,2011-06-17 23:00:00,0,83,141,2,25.42,1,8.9981,1,4,2011,6,24,2,4
2642,28.03,21,104,2011-06-18 00:00:00,0,88,83,2,25.42,1,8.9981,0,5,2011,6,1,1,1
2643,28.79,15,95,2011-06-18 01:00:00,0,83,80,2,25.42,1,7.0015,0,5,2011,6,2,1,1
2644,27.275,16,53,2011-06-18 02:00:00,0,88,37,2,24.6,1,0.0,0,5,2011,6,3,1,1
2645,27.275,4,20,2011-06-18 03:00:00,0,88,16,2,24.6,1,6.0032,0,5,2011,6,4,1,1
2646,27.275,1,5,2011-06-18 04:00:00,0,88,4,2,24.6,1,6.0032,0,5,2011,6,5,1,1
2647,28.79,1,7,2011-06-18 05:00:00,0,83,6,2,25.42,1,0.0,0,5,2011,6,6,1,1
2648,28.79,9,27,2011-06-18 06:00:00,0,83,18,2,25.42,1,7.0015,0,5,2011,6,7,1,1
2649,29.545,12,57,2011-06-18 07:00:00,0,78,45,2,26.24,1,8.9981,0,5,2011,6,8,4,1
2650,30.305,28,131,2011-06-18 08:00:00,0,78,103,2,27.06,1,6.0032,0,5,2011,6,9,5,2
2651,32.575,62,218,2011-06-18 09:00:00,0,61,156,2,28.7,1,15.0013,0,5,2011,6,10,3,3
2652,34.09,68,244,2011-06-18 10:00:00,0,62,176,2,29.52,1,12.998,0,5,2011,6,11,3,3
2653,34.09,134,404,2011-06-18 11:00:00,0,62,270,2,29.52,1,8.9981,0,5,2011,6,12,3,3
2654,34.85,162,420,2011-06-18 12:00:00,0,66,258,2,30.34,1,6.0032,0,5,2011,6,13,3,3
2655,34.85,135,327,2011-06-18 13:00:00,0,55,192,2,31.16,1,0.0,0,5,2011,6,14,3,3
2656,36.365,138,334,2011-06-18 14:00:00,0,46,196,2,32.8,2,19.0012,0,5,2011,6,15,3,3
2657,37.88,153,367,2011-06-18 15:00:00,0,46,214,2,33.62,2,8.9981,0,5,2011,6,16,3,3
2658,34.85,193,468,2011-06-18 16:00:00,0,52,275,2,31.16,2,15.0013,0,5,2011,6,17,3,3
2659,34.09,210,449,2011-06-18 17:00:00,0,48,239,2,31.16,2,11.0014,0,5,2011,6,18,7,3
2660,34.09,118,381,2011-06-18 18:00:00,0,55,263,2,30.34,2,12.998,0,5,2011,6,19,7,3
2661,33.335,99,326,2011-06-18 19:00:00,0,51,227,2,30.34,2,7.0015,0,5,2011,6,20,6,4
2662,33.335,61,188,2011-06-18 20:00:00,0,58,127,2,29.52,2,8.9981,0,5,2011,6,21,6,4
2663,34.09,58,183,2011-06-18 21:00:00,0,66,125,2,29.52,2,7.0015,0,5,2011,6,22,2,4
2664,34.09,56,161,2011-06-18 22:00:00,0,62,105,2,29.52,2,8.9981,0,5,2011,6,23,2,4
2665,34.09,53,150,2011-06-18 23:00:00,0,62,97,2,29.52,2,0.0,0,5,2011,6,24,2,4
2666,32.575,18,89,2011-06-19 00:00:00,0,65,71,2,28.7,1,0.0,0,6,2011,6,1,1,1
2667,32.575,17,76,2011-06-19 01:00:00,0,65,59,2,28.7,2,6.0032,0,6,2011,6,2,1,1
2668,31.82,13,72,2011-06-19 02:00:00,0,74,59,2,27.88,1,6.0032,0,6,2011,6,3,1,1
2669,30.305,14,30,2011-06-19 03:00:00,0,78,16,2,27.06,2,8.9981,0,6,2011,6,4,1,1
2670,31.06,7,17,2011-06-19 04:00:00,0,74,10,2,27.06,2,8.9981,0,6,2011,6,5,1,1
2671,30.305,7,19,2011-06-19 05:00:00,0,78,12,2,27.06,2,0.0,0,6,2011,6,6,1,1
2672,30.305,11,33,2011-06-19 06:00:00,0,78,22,2,27.06,2,11.0014,0,6,2011,6,7,1,1
2673,30.305,35,71,2011-06-19 07:00:00,0,78,36,2,27.06,2,11.0014,0,6,2011,6,8,4,1
2674,31.82,25,84,2011-06-19 08:00:00,0,74,59,2,27.88,3,7.0015,0,6,2011,6,9,5,2
2675,31.82,58,169,2011-06-19 09:00:00,0,74,111,2,27.88,2,7.0015,0,6,2011,6,10,3,3
2676,32.575,86,244,2011-06-19 10:00:00,0,61,158,2,28.7,2,7.0015,0,6,2011,6,11,3,3
2677,33.335,141,377,2011-06-19 11:00:00,0,58,236,2,29.52,2,6.0032,0,6,2011,6,12,3,3
2678,34.09,141,396,2011-06-19 12:00:00,0,55,255,2,30.34,2,6.0032,0,6,2011,6,13,3,3
2679,33.335,149,363,2011-06-19 13:00:00,0,51,214,2,30.34,2,0.0,0,6,2011,6,14,3,3
2680,34.09,124,317,2011-06-19 14:00:00,0,58,193,2,30.34,3,7.0015,0,6,2011,6,15,3,3
2681,34.09,146,362,2011-06-19 15:00:00,0,55,216,2,30.34,2,7.0015,0,6,2011,6,16,3,3
2682,34.09,121,378,2011-06-19 16:00:00,0,48,257,2,31.16,2,0.0,0,6,2011,6,17,3,3
2683,33.335,159,397,2011-06-19 17:00:00,0,51,238,2,30.34,1,0.0,0,6,2011,6,18,7,3
2684,34.09,78,296,2011-06-19 18:00:00,0,58,218,2,30.34,2,6.0032,0,6,2011,6,19,7,3
2685,34.09,94,311,2011-06-19 19:00:00,0,62,217,2,29.52,1,8.9981,0,6,2011,6,20,6,4
2686,32.575,86,232,2011-06-19 20:00:00,0,70,146,2,28.7,1,12.998,0,6,2011,6,21,6,4
2687,31.82,57,167,2011-06-19 21:00:00,0,79,110,2,27.88,1,8.9981,0,6,2011,6,22,2,4
2688,30.305,38,152,2011-06-19 22:00:00,0,78,114,2,27.06,1,15.0013,0,6,2011,6,23,2,4
2689,30.305,14,92,2011-06-19 23:00:00,0,78,78,2,27.06,1,12.998,0,6,2011,6,24,2,4
2690,31.06,20,68,2011-07-01 00:00:00,0,50,48,3,27.06,1,0.0,1,4,2011,7,1,1,1
2691,31.06,15,31,2011-07-01 01:00:00,0,50,16,3,27.06,1,0.0,1,4,2011,7,2,1,1
2692,30.305,6,13,2011-07-01 02:00:00,0,69,7,3,25.42,1,0.0,1,4,2011,7,3,1,1
2693,31.06,5,11,2011-07-01 03:00:00,0,53,6,3,26.24,1,0.0,1,4,2011,7,4,1,1
2694,31.06,1,6,2011-07-01 04:00:00,0,57,5,3,25.42,1,0.0,1,4,2011,7,5,1,1
2695,30.305,3,30,2011-07-01 05:00:00,0,64,27,3,24.6,1,8.9981,1,4,2011,7,6,1,1
2696,30.305,11,108,2011-07-01 06:00:00,0,61,97,3,25.42,1,8.9981,1,4,2011,7,7,1,1
2697,31.06,25,243,2011-07-01 07:00:00,0,54,218,3,27.06,1,7.0015,1,4,2011,7,8,4,1
2698,31.82,39,492,2011-07-01 08:00:00,0,42,453,3,28.7,1,11.0014,1,4,2011,7,9,5,2
2699,32.575,58,260,2011-07-01 09:00:00,0,35,202,3,30.34,1,11.0014,1,4,2011,7,10,3,3
2700,33.335,61,170,2011-07-01 10:00:00,0,33,109,3,31.16,1,11.0014,1,4,2011,7,11,3,3
2701,34.85,68,214,2011-07-01 11:00:00,0,26,146,3,32.8,1,0.0,1,4,2011,7,12,3,3
2702,34.85,83,263,2011-07-01 12:00:00,0,26,180,3,32.8,1,0.0,1,4,2011,7,13,3,3
2703,34.09,83,292,2011-07-01 13:00:00,0,24,209,3,32.8,1,0.0,1,4,2011,7,14,3,3
2704,34.85,78,303,2011-07-01 14:00:00,0,23,225,3,33.62,1,12.998,1,4,2011,7,15,3,3
2705,34.85,82,381,2011-07-01 15:00:00,0,21,299,3,33.62,1,16.9979,1,4,2011,7,16,3,3
2706,34.85,85,427,2011-07-01 16:00:00,0,17,342,3,33.62,1,0.0,1,4,2011,7,17,3,3
2707,34.85,99,461,2011-07-01 17:00:00,0,21,362,3,33.62,1,12.998,1,4,2011,7,18,7,3
2708,34.09,98,422,2011-07-01 18:00:00,0,24,324,3,32.8,1,16.9979,1,4,2011,7,19,7,3
2709,33.335,80,318,2011-07-01 19:00:00,0,25,238,3,31.98,1,12.998,1,4,2011,7,20,6,4
2710,32.575,84,269,2011-07-01 20:00:00,0,42,185,3,29.52,1,15.0013,1,4,2011,7,21,6,4
2711,31.82,69,218,2011-07-01 21:00:00,0,45,149,3,28.7,1,12.998,1,4,2011,7,22,2,4
2712,31.82,49,222,2011-07-01 22:00:00,0,42,173,3,28.7,1,0.0,1,4,2011,7,23,2,4
2713,31.82,44,140,2011-07-01 23:00:00,0,47,96,3,27.88,1,6.0032,1,4,2011,7,24,2,4
2714,31.82,31,115,2011-07-02 00:00:00,0,47,84,3,27.88,1,6.0032,0,5,2011,7,1,1,1
2715,31.06,20,78,2011-07-02 01:00:00,0,54,58,3,27.06,1,0.0,0,5,2011,7,2,1,1
2716,31.06,9,52,2011-07-02 02:00:00,0,53,43,3,26.24,1,0.0,0,5,2011,7,3,1,1
2717,31.06,5,26,2011-07-02 03:00:00,0,53,21,3,26.24,1,0.0,0,5,2011,7,4,1,1
2718,30.305,3,11,2011-07-02 04:00:00,0,61,8,3,25.42,1,0.0,0,5,2011,7,5,1,1
2719,27.275,1,14,2011-07-02 05:00:00,0,73,13,3,23.78,1,7.0015,0,5,2011,7,6,1,1
2720,30.305,11,32,2011-07-02 06:00:00,0,69,21,3,25.42,1,7.0015,0,5,2011,7,7,1,1
2721,30.305,10,45,2011-07-02 07:00:00,0,65,35,3,26.24,1,0.0,0,5,2011,7,8,4,1
2722,31.82,38,132,2011-07-02 08:00:00,0,57,94,3,27.88,1,0.0,0,5,2011,7,9,5,2
2723,33.335,55,179,2011-07-02 09:00:00,0,51,124,3,30.34,1,6.0032,0,5,2011,7,10,3,3
2724,35.605,103,271,2011-07-02 10:00:00,0,36,168,3,32.8,1,0.0,0,5,2011,7,11,3,3
2725,35.605,144,357,2011-07-02 11:00:00,0,36,213,3,32.8,1,6.0032,0,5,2011,7,12,3,3
2726,35.605,142,374,2011-07-02 12:00:00,0,30,232,3,33.62,1,8.9981,0,5,2011,7,13,3,3
2727,35.605,178,404,2011-07-02 13:00:00,0,30,226,3,33.62,1,7.0015,0,5,2011,7,14,3,3
2728,35.605,177,392,2011-07-02 14:00:00,0,20,215,3,34.44,1,0.0,0,5,2011,7,15,3,3
2729,36.365,168,331,2011-07-02 15:00:00,0,19,163,3,35.26,1,11.0014,0,5,2011,7,16,3,3
2730,37.12,206,398,2011-07-02 16:00:00,0,22,192,3,36.08,1,15.0013,0,5,2011,7,17,3,3
